xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,faultNumber,is_anomaly
0.25544,3659.6,4508.3,9.2627,26.867,42.217,2705.5,75.385,120.4,0.3336,79.914,50.796,2633.8,26.138,48.616,3102.0,23.094,65.814,235.51,341.31,94.577,77.205,32.557,8.8827,26.145,6.7665,19.189,1.6416,32.645,13.787,24.01,1.3815,18.615,2.2267,4.7094,2.1995,0.017992,0.84746,0.11125,53.126,43.73,63.79,53.553,25.486,60.609,22.416,39.6,40.442,43.332,48.571,41.087,17.829,0.0,0
0.18687,3636.0,4706.4,8.6209,27.14,41.799,2731.4,79.353,120.36,0.31245,78.869,51.573,2658.8,25.068,49.638,3130.0,22.72,65.601,232.92,334.53,95.289,73.218,31.453,8.9094,28.154,7.0609,18.248,1.5892,31.257,13.768,26.956,1.1464,18.056,2.1771,4.4836,2.046,0.012327,0.78927,0.093381,53.345,43.786,63.573,56.337,18.468,55.166,22.179,36.951,42.73,45.696,47.131,39.472,20.408,18.0,1
0.23716,3631.4,4365.0,9.5558,27.059,42.441,2699.1,73.836,120.41,0.38661,79.665,52.566,2628.5,23.831,49.999,3096.9,22.444,71.631,402.56,344.8,94.105,77.002,32.988,9.0896,25.558,6.8237,18.331,1.7808,33.897,13.996,23.19,1.3886,18.033,2.4179,4.8282,2.2386,0.026697,0.78358,0.099552,54.507,44.074,63.763,52.817,23.678,62.523,22.412,45.438,45.652,46.531,99.752,42.664,20.072,13.0,1
0.22021,3705.7,4541.2,9.3246,27.17,42.592,2696.4,74.718,120.39,0.34751,79.989,51.059,2625.2,25.454,49.286,3093.6,23.926,68.025,245.89,342.39,94.582,77.09,32.512,8.7926,25.895,6.8933,18.721,1.6742,33.381,13.941,23.058,1.407,18.345,2.2918,4.85,2.2888,0.013965,0.81705,0.097908,53.63,44.216,63.373,53.724,21.701,63.58,22.239,40.6,41.216,44.882,54.703,41.347,15.742,10.0,1
0.23886,3638.6,4498.6,9.494,26.781,42.108,2710.0,75.231,120.39,0.32573,79.843,52.123,2638.9,25.732,49.502,3106.1,23.951,65.818,231.28,342.54,94.55,77.128,31.967,8.9492,26.871,6.7649,18.659,1.6616,32.785,13.781,23.971,1.1392,18.822,2.2545,4.814,2.3285,0.025649,0.82848,0.11542,53.679,44.162,63.206,53.6,23.299,59.415,22.316,39.242,44.349,45.381,47.692,41.461,15.732,0.0,0
0.22275,3686.2,4534.2,9.3258,26.906,41.578,2695.3,74.784,120.4,0.34468,80.34,51.019,2623.8,24.663,49.726,3093.3,22.953,65.78,227.13,339.19,94.571,76.776,32.245,8.8623,26.138,6.8053,19.189,1.642,33.118,13.686,23.378,1.3986,19.426,2.2677,4.8763,2.3268,0.014561,0.85774,0.11331,53.349,44.159,63.841,54.373,21.933,60.84,21.699,41.744,41.099,45.899,46.87,41.399,18.164,0.0,0
0.24927,3670.9,4530.6,9.2204,26.723,42.597,2698.8,75.451,120.41,0.33176,79.865,50.904,2627.5,25.925,50.652,3095.6,22.279,66.136,239.68,341.32,94.706,77.053,32.232,8.9063,26.541,6.9109,18.968,1.6704,32.806,13.89,24.1,1.4798,18.865,2.2728,4.89,2.3175,0.033615,0.8325,0.10999,53.313,43.465,62.402,54.043,24.709,60.591,22.12,39.329,40.761,48.042,50.179,41.936,19.73,0.0,0
0.23315,3628.7,4458.2,9.4102,27.201,42.129,2712.6,75.347,120.42,0.32694,80.389,50.788,2641.8,24.355,52.08,3110.4,22.96,65.566,226.85,341.27,94.578,77.726,32.03,8.9756,26.454,6.9888,18.797,1.7062,32.835,13.868,24.107,1.2866,18.37,2.2731,4.8594,2.2657,0.023966,0.85031,0.11809,53.66,44.037,63.697,54.634,23.469,60.469,22.548,38.794,40.42,51.347,46.8,41.755,18.037,0.0,0
0.26397,3602.7,4564.8,9.2797,26.669,42.552,2714.2,75.029,120.37,0.35485,79.542,49.582,2642.1,25.381,50.84,3110.9,23.887,64.958,215.05,341.56,94.771,76.833,32.027,8.7843,26.603,6.7883,18.425,1.6483,32.551,13.652,24.759,1.3366,18.567,2.2541,4.7607,2.2249,0.025082,0.80971,0.091584,53.782,44.059,62.978,54.564,26.38,59.774,22.274,42.358,36.87,48.479,43.079,40.344,15.953,0.0,0
0.21944,3705.3,4558.9,9.3479,26.557,41.999,2712.7,74.551,120.4,0.32499,79.406,51.695,2642.6,25.735,49.784,3107.7,22.817,65.325,226.15,343.47,94.582,76.707,32.281,8.8952,26.531,6.7636,18.848,1.6581,32.753,13.855,24.07,1.3684,18.122,2.228,4.7991,2.3698,0.03198,0.82468,0.082476,53.923,43.027,63.582,53.288,21.422,62.211,22.761,38.399,43.089,46.033,46.458,41.113,18.461,0.0,0
0.26298,3678.4,4491.2,9.591,27.163,42.51,2718.3,75.156,120.42,0.31832,79.981,49.491,2648.2,24.967,52.468,3114.1,22.768,65.732,233.08,344.05,94.376,77.588,32.423,8.8106,26.155,6.8902,18.797,1.6911,33.168,13.875,23.876,1.3187,17.955,2.2775,4.8675,2.2414,0.0057822,0.84398,0.088717,54.1,42.733,62.979,54.143,25.873,60.614,22.974,37.351,36.603,52.246,47.995,41.881,18.458,0.0,0
0.24623,3639.5,4467.1,9.3565,26.898,42.477,2700.7,74.13,120.41,0.35093,80.135,48.887,2630.1,23.949,49.469,3099.3,24.043,66.155,239.0,341.54,94.657,77.401,32.545,8.8784,26.011,6.9035,18.925,1.6166,32.988,14.162,23.519,1.0902,19.542,2.2757,4.8878,2.2924,0.028137,0.83867,0.099494,52.807,43.668,62.949,53.753,24.586,63.548,22.11,41.289,34.823,45.304,50.272,40.901,15.508,0.0,0
0.24649,3649.4,4543.5,9.408,26.823,42.429,2703.3,75.273,120.42,0.34105,79.964,49.251,2631.5,24.011,50.001,3099.5,23.145,65.833,236.82,341.65,94.722,77.18,32.332,8.9308,26.086,6.9329,19.053,1.6292,33.182,13.666,24.083,1.342,18.566,2.2306,4.8866,2.2672,0.025301,0.8236,0.097624,54.146,43.807,62.366,53.507,24.386,61.017,22.208,40.783,35.897,46.535,48.222,40.451,17.714,0.0,0
0.26016,3626.3,4574.4,9.331,26.778,42.643,2709.1,75.002,120.35,0.34174,79.589,51.604,2637.9,25.63,51.892,3104.5,23.965,65.865,237.62,343.51,94.581,77.001,32.208,8.7852,26.391,6.803,18.85,1.687,33.339,13.841,23.967,1.0631,18.827,2.252,4.8692,2.2716,0.02707,0.81021,0.094438,54.806,43.836,62.981,53.993,25.635,61.295,22.617,41.256,42.821,50.913,48.833,39.795,15.759,0.0,0
0.78241,3635.1,4439.4,8.6802,26.892,42.576,2685.8,75.736,120.4,0.31751,80.529,51.69,2613.8,25.907,50.322,3086.5,23.306,67.337,251.9,337.0,94.946,77.401,31.982,8.9978,26.09,6.9611,19.27,1.683,32.537,13.947,23.763,1.2877,18.846,2.395,4.8494,2.3771,0.034794,0.8874,0.13084,52.972,43.503,62.763,53.452,77.07,57.296,21.057,38.132,43.072,47.279,54.658,40.823,17.291,1.0,1
0.22832,3632.9,4512.0,9.3007,27.064,42.152,2686.9,75.806,120.42,0.35841,80.279,49.991,2614.5,26.574,49.274,3083.8,24.417,66.16,231.45,340.08,90.124,77.145,32.436,8.8729,26.004,6.8715,18.681,1.6466,33.416,13.859,22.949,1.2669,18.834,2.2738,4.9883,2.4173,0.029939,0.83366,0.091485,53.565,43.729,61.901,53.45,22.133,62.594,21.632,42.517,38.073,44.853,48.36,44.419,14.564,17.0,1
0.23441,3751.2,4730.9,9.6695,27.196,42.869,2713.7,74.217,120.42,0.76877,80.901,50.156,2642.0,26.977,48.834,3114.9,23.184,62.875,136.92,344.41,94.082,79.297,32.646,8.9364,26.715,6.6971,18.561,1.1617,33.308,13.95,24.558,1.3296,17.624,1.5613,5.0184,2.4882,0.025426,0.81155,0.072281,53.85,44.058,64.863,56.925,23.039,62.886,22.025,89.84,38.559,43.835,25.72,42.305,16.379,2.0,1
0.19029,3724.4,4284.7,10.258,26.728,43.085,2725.4,70.704,120.52,0.35783,80.84,48.377,2655.8,25.13,51.603,3119.7,23.819,63.91,194.23,351.18,93.681,74.649,33.069,8.901,26.046,6.542,18.534,1.6823,34.056,13.759,23.413,1.2298,18.863,2.296,5.0285,2.4175,0.0034822,0.89888,0.11044,54.781,42.988,63.612,52.542,18.225,67.074,23.7,41.688,33.325,50.244,38.943,44.837,18.412,18.0,1
0.071293,3708.6,4697.7,9.5989,26.604,42.593,2763.9,76.04,120.41,0.35275,78.764,50.861,2695.7,25.66,49.046,3149.7,23.044,68.483,307.83,352.62,94.148,77.298,33.096,8.6613,27.289,6.7162,17.716,1.61,34.224,13.548,25.621,1.0722,16.594,2.2128,4.5448,2.2176,0.015205,0.62793,0.086786,53.704,45.113,64.071,56.055,7.0392,77.099,25.673,39.598,40.635,44.327,68.459,41.959,17.628,7.0,1
0.28434,3615.4,4429.4,9.2635,26.913,42.484,2696.7,75.283,120.46,0.32721,80.575,49.949,2625.0,23.523,49.948,3096.8,24.227,66.085,236.41,339.29,94.813,77.276,31.748,8.9879,26.504,6.8534,19.635,1.6641,32.587,13.754,23.268,1.2857,19.052,2.2789,4.9914,2.3427,0.01659,0.87323,0.10265,53.357,44.3,62.717,53.547,28.11,63.283,21.324,39.803,37.951,46.414,49.126,41.865,15.142,11.0,1
0.26375,3667.0,4539.1,9.2962,26.725,42.375,2707.5,74.449,120.41,0.32713,80.18,49.566,2636.4,24.151,49.7,3105.7,22.136,66.143,241.79,340.47,94.511,77.241,32.463,9.0479,26.606,6.7572,19.444,1.6173,32.873,13.814,24.146,1.2716,18.603,2.2781,4.8645,2.2944,0.023076,0.82983,0.11168,54.98,43.583,62.856,54.166,26.049,62.217,21.797,39.11,36.823,45.84,50.573,49.306,20.08,11.0,1
0.24406,3637.8,4543.3,9.3779,26.972,42.5,2714.6,75.925,120.39,0.30784,79.883,50.806,2642.5,25.057,50.103,3110.3,22.246,64.696,205.42,340.27,94.907,77.186,32.261,8.8678,26.727,7.0245,18.338,1.6561,32.764,13.783,24.73,1.34,18.552,2.2274,4.8038,2.1986,0.009287,0.82672,0.10723,53.349,44.257,62.343,54.593,23.866,58.055,22.371,36.842,40.472,46.774,40.631,40.399,19.82,0.0,0
0.72945,3641.4,4543.0,8.8248,26.779,42.287,2714.3,75.537,120.42,0.31053,79.94,48.949,2644.1,25.727,50.192,3106.7,23.031,67.504,263.2,342.66,94.614,77.17,32.471,9.0382,27.035,6.6505,18.366,1.678,33.383,13.874,24.781,1.1916,18.383,2.2859,4.8245,2.2121,0.012447,0.82128,0.088995,53.468,43.649,62.391,54.342,71.445,56.595,23.211,35.814,35.006,46.979,56.967,41.604,17.868,1.0,1
0.23201,3687.9,4474.9,9.1981,27.018,42.615,2698.8,75.216,120.39,0.34782,80.42,49.152,2627.5,24.87,52.761,3097.9,22.855,66.563,249.77,341.1,94.403,77.517,32.617,8.7861,26.218,6.9447,18.692,1.678,33.123,13.697,23.274,1.1718,18.492,2.2553,4.7867,2.2776,0.020265,0.81176,0.0957,53.404,44.821,63.384,53.888,22.953,62.635,22.108,42.004,35.604,52.925,52.913,41.594,18.276,9.0,1
0.29926,3653.5,4445.0,9.2789,26.86,42.28,2707.1,74.176,120.4,0.34573,80.126,49.377,2635.6,24.685,49.667,3106.5,22.532,65.155,216.2,341.0,94.723,77.217,32.362,8.7441,26.484,6.9235,19.054,1.6499,32.848,13.753,24.064,1.1192,18.395,2.2556,4.6649,2.1972,0.0079016,0.85741,0.094137,53.835,43.729,63.941,53.839,29.259,60.388,21.765,40.84,36.268,45.763,43.962,41.549,19.139,0.0,0
0.23967,3640.2,4513.7,9.2993,27.008,42.088,2703.8,74.815,120.41,0.32634,80.116,49.011,2632.2,25.115,50.0,3099.3,23.833,66.06,236.09,342.15,94.594,76.691,32.345,8.9331,26.09,6.8248,19.059,1.651,33.405,13.721,23.572,1.177,18.623,2.2447,4.8319,2.1694,0.017359,0.8233,0.093355,53.944,43.774,63.167,53.127,23.182,62.099,22.422,37.758,35.191,46.535,48.746,41.202,16.017,0.0,0
0.24521,3592.0,4523.5,9.1997,27.531,42.24,2700.5,75.208,120.42,0.34235,80.491,50.203,2629.4,25.249,49.81,3097.0,22.998,66.305,241.77,340.74,94.5,77.219,32.463,8.8228,26.172,7.046,18.471,1.6938,33.01,13.903,23.779,1.159,18.618,2.2257,4.8496,2.256,0.019785,0.83156,0.10793,53.809,42.907,63.836,53.882,23.925,63.0,22.654,40.921,38.696,46.094,49.63,41.28,18.005,19.0,1
0.27002,3670.7,4509.9,9.3652,26.809,41.982,2722.0,75.007,120.41,0.33348,79.81,50.373,2652.4,24.36,49.16,3114.6,22.541,66.25,250.1,345.06,94.476,77.59,32.286,8.883,26.835,6.6678,18.863,1.7058,33.392,13.777,24.638,1.2413,17.782,2.2381,4.8011,2.3124,0.014664,0.81954,0.1026,53.636,45.271,63.163,53.477,26.412,60.991,23.534,39.232,39.197,44.591,52.077,41.298,19.044,0.0,0
0.0055664,3766.9,4745.9,11.351,26.934,43.697,3000.1,69.025,120.39,0.30166,75.25,48.936,2944.4,23.1,49.182,3338.1,22.964,69.359,432.05,388.65,92.025,74.742,37.869,7.9584,28.718,6.2321,13.8,1.526,41.249,12.818,25.545,0.87687,11.075,2.1097,3.9334,1.9184,-0.0077891,0.45731,0.074296,52.327,45.862,77.945,89.754,0.0,100.01,100.02,0.0,34.969,44.642,-0.11162,41.666,19.252,18.0,1
0.74006,3714.4,4514.0,9.0004,27.226,42.638,2711.9,74.991,120.44,0.34107,80.063,49.822,2640.7,25.824,47.945,3110.3,22.679,67.731,263.6,342.37,94.33,77.362,32.16,8.8713,26.275,6.7813,19.209,1.6967,33.454,13.645,24.085,1.0595,18.394,2.3659,4.8364,2.2878,0.04339,0.81575,0.086586,53.248,43.647,63.385,53.482,72.517,57.407,22.465,40.055,37.575,41.777,57.588,41.657,18.589,1.0,1
0.24934,3711.0,4502.9,9.4094,26.599,41.956,2713.4,75.015,120.41,0.32337,80.059,50.565,2642.7,25.575,50.83,3108.5,22.66,65.75,234.54,342.84,94.434,77.512,31.736,9.177,27.05,6.7773,18.845,1.6832,33.331,13.697,24.413,1.1792,18.217,2.2953,4.8121,2.2868,0.017442,0.83331,0.090377,52.997,44.282,63.486,54.421,24.461,62.075,22.8,38.609,39.764,48.456,48.181,41.071,18.827,0.0,0
0.24639,3626.8,4478.0,9.3921,26.866,42.319,2698.8,75.386,120.37,0.33814,80.2,49.568,2627.9,25.003,51.555,3096.8,23.877,65.695,231.53,340.69,94.726,77.494,31.967,9.078,25.933,6.8579,19.108,1.64,32.545,13.69,24.151,1.4404,19.039,2.2647,4.8216,2.2986,0.0098013,0.85334,0.094562,53.845,43.02,63.033,53.702,24.007,60.127,21.923,40.425,36.829,50.134,47.485,40.089,15.926,0.0,0
0.16416,3675.1,4545.0,9.1372,26.696,42.239,2731.1,75.913,120.39,0.30999,79.912,49.312,2660.8,23.873,48.907,3124.8,21.933,64.583,202.99,342.01,94.607,77.409,31.968,8.742,27.166,7.0326,18.565,1.6623,32.708,13.755,25.547,1.288,18.131,2.1925,4.6947,2.2632,0.018384,0.77733,0.095004,53.414,44.336,62.609,54.851,16.588,78.859,23.075,36.597,36.077,44.005,39.523,41.093,20.457,7.0,1
0.405,3640.6,4560.9,8.5847,26.682,41.832,2706.8,78.248,120.43,0.27881,79.529,51.842,2632.4,26.429,50.191,3113.1,22.959,60.405,109.09,326.84,95.593,76.298,30.643,9.1231,27.518,7.1474,19.639,1.6202,30.576,13.915,26.244,1.3153,19.618,2.2005,4.5521,2.1078,0.013945,0.97552,0.11033,53.015,44.055,62.787,54.745,39.592,71.97,19.727,33.672,43.522,46.977,19.686,39.759,18.855,7.0,1
0.2341,3647.8,4570.8,9.4515,27.021,42.036,2706.7,74.054,120.4,0.34237,80.143,49.792,2636.3,27.125,51.676,3103.4,23.049,66.161,245.05,342.16,94.619,77.369,32.154,8.8421,26.218,6.9323,18.571,1.6534,32.934,13.53,24.041,1.3355,19.013,2.2549,4.7882,2.3691,0.023508,0.83572,0.11389,52.826,44.044,62.515,53.834,23.253,60.177,22.347,40.649,37.487,50.413,50.892,40.897,17.891,0.0,0
0.24415,3638.6,4479.0,9.2526,27.069,42.283,2702.9,74.461,120.41,0.33233,80.343,50.524,2631.1,23.084,50.237,3099.7,23.028,65.676,222.36,340.95,94.607,77.391,32.222,8.7436,26.792,6.8653,19.261,1.6536,32.877,13.779,23.84,1.2588,19.041,2.2101,4.8951,2.3668,0.019113,0.83667,0.099515,54.07,42.865,63.638,53.496,24.129,62.183,22.15,39.782,39.642,47.082,46.405,41.842,17.888,0.0,0
0.25199,3718.0,4648.9,9.4245,26.406,42.538,2707.6,74.757,120.35,0.69206,81.255,47.248,2637.1,26.529,50.703,3105.6,21.912,63.208,139.98,344.9,94.374,79.022,32.291,9.0059,26.71,6.7562,18.447,1.0054,33.348,13.832,24.745,1.0534,18.26,1.382,5.04,2.3256,0.03143,0.82161,0.063225,53.69,44.052,63.375,55.36,24.514,64.723,22.19,81.298,30.001,48.161,27.315,40.958,19.319,2.0,1
0.27615,3662.0,4517.2,9.329,26.924,42.079,2706.8,75.365,120.39,0.34796,80.179,49.745,2635.6,24.623,48.786,3103.8,23.391,65.714,231.05,342.01,94.55,77.292,32.148,8.9626,25.873,6.9709,18.977,1.638,32.836,13.803,24.01,1.1344,18.832,2.2596,4.9215,2.394,0.030263,0.82771,0.11277,53.416,43.499,62.613,54.168,27.543,59.823,22.343,41.42,37.348,43.725,47.387,40.502,17.073,4.0,1
0.25818,3647.2,4553.0,9.4584,26.836,42.218,2702.5,73.77,120.41,0.35905,80.028,50.513,2630.9,25.731,48.523,3098.8,22.066,66.132,241.3,342.08,94.702,77.349,32.264,8.7879,26.526,6.9299,19.012,1.6878,33.088,13.702,24.025,1.3417,18.389,2.2774,4.9308,2.2739,0.0081132,0.82573,0.098641,54.07,44.466,61.881,53.777,25.134,61.283,22.294,42.966,39.611,43.116,49.985,41.256,20.154,0.0,0
0.30141,3590.9,4522.3,9.3883,26.816,42.179,2700.2,75.458,120.39,0.3403,80.302,49.255,2627.6,24.914,50.953,3099.9,22.061,65.544,227.08,339.06,94.827,77.529,31.885,8.9275,26.351,6.9763,18.563,1.6579,32.421,13.739,23.733,1.2724,19.161,2.2622,4.8695,2.336,0.029155,0.86402,0.088733,54.986,44.853,62.386,54.047,29.704,58.28,21.57,40.868,35.909,48.738,46.265,40.812,20.275,0.0,0
0.17607,3685.4,4559.7,9.3548,26.911,42.179,2706.2,75.589,120.38,0.35112,79.793,48.524,2634.7,24.12,52.992,3100.6,22.424,65.944,238.87,341.7,94.618,77.134,31.994,8.9871,26.382,7.0873,18.334,1.6839,33.237,13.761,24.452,1.38,18.464,2.2487,4.7504,2.3166,0.013564,0.79932,0.097269,54.048,43.695,62.912,53.865,17.349,60.129,22.529,40.793,33.757,53.457,49.213,40.827,19.38,0.0,0
0.28341,3671.1,4617.8,9.6867,26.948,42.489,2693.4,74.374,120.42,0.73219,81.612,50.275,2621.7,25.379,49.266,3095.3,24.062,62.499,116.6,341.02,94.362,79.567,32.316,8.6232,26.754,6.9599,18.949,1.1048,33.052,13.609,24.864,1.3768,19.035,1.4806,5.0949,2.4052,0.022508,0.81147,0.071373,53.739,43.287,63.35,56.271,27.754,64.317,21.272,87.31,38.91,44.834,21.574,41.727,14.107,2.0,1
0.30456,3678.5,4560.9,9.4711,26.788,42.496,2725.8,75.458,120.44,0.33241,79.88,49.404,2655.8,25.7,49.765,3120.3,23.095,65.485,232.26,344.68,94.447,77.493,32.59,8.8106,26.823,6.8628,18.45,1.6167,32.685,13.67,24.868,1.1164,17.745,2.2252,4.6167,2.2951,0.0039625,0.8232,0.096602,53.64,43.722,62.566,54.426,30.056,61.012,23.274,39.396,36.346,45.99,47.23,41.846,17.783,0.0,0
0.22229,3686.7,4478.2,9.329,27.107,42.381,2705.1,74.664,120.4,0.32758,80.226,49.202,2633.6,27.247,50.916,3102.4,22.827,65.648,226.95,341.12,94.404,77.434,31.939,8.8761,26.615,6.8732,19.004,1.635,33.145,13.828,24.534,1.1161,18.482,2.22,4.7854,2.2784,0.027846,0.83403,0.089762,53.455,44.086,63.343,54.231,21.517,62.971,22.019,38.976,35.753,48.654,47.132,41.204,18.361,0.0,0
0.0024544,3781.0,4781.6,11.048,26.85,43.491,3000.1,71.501,120.4,0.30085,73.954,49.198,2942.6,22.756,49.355,3344.4,23.097,68.307,405.4,382.33,92.394,75.674,36.421,7.8854,29.464,6.3401,13.769,1.475,39.898,12.628,27.809,0.7657,11.051,2.0527,3.6878,1.7491,-0.003252,0.49334,0.079842,52.911,45.175,77.456,90.774,0.0,100.01,-0.024311,6.1741,35.739,45.04,-0.12194,54.255,17.064,18.0,1
0.27728,3631.6,4502.8,9.3917,26.966,41.904,2706.2,74.762,120.39,0.32326,80.356,50.006,2634.9,23.549,48.973,3102.6,22.435,66.235,246.76,340.46,94.513,77.896,32.143,8.6298,26.586,6.9164,18.902,1.6421,32.642,13.724,23.974,1.2396,18.826,2.2616,4.8291,2.3153,0.016685,0.82537,0.10056,52.988,43.432,63.363,53.991,27.536,60.173,22.458,38.415,38.118,44.156,51.4,41.379,19.343,0.0,0
0.21586,3698.0,4572.5,9.2551,26.936,42.71,2697.4,74.622,120.4,0.33215,80.174,50.427,2625.5,28.158,48.691,3096.7,22.696,66.086,239.27,339.76,94.695,77.094,32.596,8.9312,26.398,6.8906,19.235,1.6746,33.228,13.935,23.784,1.0092,19.16,2.2784,4.8614,2.3496,0.010972,0.83404,0.10362,53.797,44.092,63.314,54.768,21.421,60.083,21.8,39.734,39.357,43.505,49.42,41.6,18.75,0.0,0
0.2729,3637.5,4465.1,9.2729,27.023,42.523,2693.9,75.662,120.36,0.32272,80.177,49.523,2623.0,26.592,51.221,3093.1,22.885,66.166,240.28,339.25,94.679,76.993,32.56,8.8185,26.08,7.1196,18.963,1.6512,32.948,13.906,23.63,1.2509,19.084,2.2702,4.7581,2.2598,0.0086587,0.82242,0.10259,53.516,44.562,62.929,54.973,26.959,60.99,21.556,39.393,36.695,49.361,50.138,40.416,18.353,0.0,0
0.27156,3710.7,4501.5,9.2228,26.934,42.693,2707.1,75.109,120.4,0.31059,79.911,48.784,2635.1,25.459,47.568,3106.9,23.151,64.902,208.69,340.13,94.578,77.116,32.272,9.04,26.366,6.826,18.741,1.6601,32.98,13.814,24.459,1.4322,18.196,2.225,4.9524,2.2638,0.015666,0.86091,0.091662,53.59,44.587,62.558,54.023,26.706,62.268,21.795,37.426,34.521,40.905,42.635,41.321,17.652,0.0,0
0.25129,3674.0,4507.1,9.3214,27.063,42.061,2698.7,75.676,120.4,0.32637,80.247,49.758,2625.8,25.216,51.046,3097.1,24.369,65.679,227.93,339.84,94.697,77.195,32.274,9.017,26.662,6.983,18.799,1.6737,33.263,13.872,23.775,1.277,18.675,2.2667,4.8774,2.3246,0.019232,0.81639,0.09194,53.4,43.378,62.947,53.662,24.889,60.356,21.728,38.932,37.387,48.956,46.565,40.695,14.759,0.0,0
0.27645,3717.3,4497.9,9.1546,27.319,42.283,2700.5,74.67,120.43,0.33486,80.32,49.823,2628.2,24.44,51.437,3100.1,23.609,65.498,223.72,338.84,94.502,77.181,31.67,9.0796,26.176,6.829,19.214,1.6361,32.501,13.842,24.117,1.3963,18.89,2.2862,4.7652,2.2955,0.015364,0.84647,0.09753,54.041,43.236,63.318,53.039,26.991,63.157,21.69,39.696,37.579,49.86,46.161,45.283,16.603,4.0,1
0.24731,3651.7,4483.9,9.3617,27.151,42.202,2703.0,74.616,120.42,0.32979,80.63,51.319,2632.0,26.055,50.582,3099.6,22.924,65.915,230.64,340.9,94.593,78.104,31.927,8.9662,26.122,6.9819,18.775,1.6273,32.878,13.806,23.971,1.3646,18.181,2.3029,4.9358,2.2067,0.0079702,0.81307,0.11228,54.789,43.786,62.156,54.915,24.009,61.322,22.378,39.435,41.982,47.881,47.573,44.766,18.096,4.0,1
0.2377,3719.6,4438.2,9.4111,26.898,42.427,2702.9,74.62,120.44,0.32633,79.936,50.32,2631.8,23.204,49.625,3098.6,24.057,66.24,243.78,343.5,94.487,76.848,32.188,9.0235,26.555,6.8507,19.038,1.6815,33.06,13.992,24.079,1.1675,18.243,2.2391,4.861,2.4506,0.011925,0.81675,0.092294,54.582,42.998,63.256,54.122,23.401,62.184,22.404,38.849,39.043,45.666,50.617,42.288,15.488,0.0,0
0.25904,3724.7,4491.3,9.3563,26.818,42.79,2719.8,74.693,120.42,0.31836,80.075,50.866,2649.7,23.655,49.924,3116.6,24.984,65.456,225.89,343.81,94.251,77.506,32.332,8.8616,26.793,6.9513,18.469,1.6631,32.659,13.655,24.105,1.3094,18.195,2.2388,4.8467,2.3027,0.014081,0.8363,0.11599,53.158,42.418,63.83,54.462,25.364,63.841,22.67,37.426,40.649,46.357,45.987,41.236,13.174,3.0,1
0.29922,3653.7,4508.1,9.3479,26.996,42.173,2700.8,74.375,120.38,0.34778,80.212,50.303,2627.9,24.854,49.206,3102.6,22.774,66.149,237.73,338.27,94.58,76.819,31.676,8.7487,26.683,6.9474,18.617,1.6548,32.673,13.923,23.848,1.2016,18.533,2.2617,4.9646,2.3605,0.010755,0.83071,0.10074,53.476,43.518,63.87,53.891,29.433,60.609,21.273,41.587,38.991,44.697,48.989,40.755,18.549,0.0,0
0.25472,3687.1,4529.1,9.467,26.51,42.451,2710.9,74.776,120.38,0.32677,80.201,50.648,2640.3,25.368,48.539,3107.2,22.977,66.73,256.17,343.04,94.474,77.522,32.696,8.6984,26.749,7.0056,18.582,1.6363,33.135,13.71,23.77,1.3551,18.679,2.258,4.8398,2.2119,0.013949,0.79901,0.10302,53.489,43.755,62.477,54.289,24.822,61.511,22.336,38.202,40.008,43.152,54.223,41.086,20.779,5.0,1
0.29037,3616.3,4451.0,9.3594,26.974,42.388,2689.7,75.201,120.38,0.32407,80.486,50.996,2617.5,24.003,49.38,3089.1,23.735,65.856,234.19,337.92,94.861,77.62,32.239,9.0228,26.349,6.9452,19.106,1.6921,32.905,13.693,24.221,1.34,19.686,2.2735,4.9634,2.3501,0.012554,0.87373,0.10465,52.868,44.244,62.273,53.456,28.712,62.305,21.201,39.182,41.031,45.098,48.045,41.04,16.281,0.0,0
0.24826,3625.9,4655.2,9.693,26.8,42.76,2734.6,74.555,120.36,0.74021,80.013,48.992,2663.8,26.456,49.448,3135.6,22.076,62.12,135.72,342.14,94.656,78.741,31.71,9.4803,27.33,6.9629,18.212,1.2592,32.291,14.69,25.143,1.2778,17.806,1.7355,4.7947,2.2852,0.013311,0.84359,0.092365,54.305,44.32,63.49,55.802,24.543,62.623,22.179,87.906,35.133,45.256,24.943,40.238,19.529,2.0,1
